total_return,annualized_return,annualized_sharpe,sortino_ratio,max_drawdown,calmar_ratio,bb_window,rsi_window,bb_threshold,rsi_limits,qty_scale,max_p_value
4.118593772996386,0.5377583047244479,0.07243334708983175,0.43855507312489633,0.9365059426694786,0.5742177173927866,14,28,0.5,"[20.0, 80.0]",1.2,0.2
2.833414231036459,0.4537111033971699,0.37114071112539976,0.5197777015558789,0.8975666889623489,0.5054901312365907,14,28,0.5,"[20.0, 80.0]",1.6,0.1
6.117214069968257,0.6773202892143186,0.1025868502967885,0.5446035880479709,0.9295772136228981,0.7286326292084515,14,28,0.5,"[20.0, 80.0]",1.6,0.15
6.117214069968257,0.6773202892143186,0.1025868502967885,0.5446035880479709,0.9295772136228981,0.7286326292084515,14,28,0.5,"[20.0, 80.0]",1.6,0.2
0.420447113114657,0.10264873951893327,0.27787410684173375,0.34911067086194264,0.5305076307262159,0.1934915420131029,14,28,0.5,"[25.0, 75.0]",0.1,0.1
3.75176554213792,0.5079153093727042,0.2871646634151385,0.4613227708465693,0.8477575354818485,0.5991280385187202,14,28,0.5,"[25.0, 75.0]",0.1,0.15
3.75176554213792,0.5079153093727042,0.2871646634151385,0.4613227708465693,0.8477575354818485,0.5991280385187202,14,28,0.5,"[25.0, 75.0]",0.1,0.2
2.9431297918025687,0.46517720606907553,0.29873719507125235,0.42735977552381227,0.9583846046390656,0.48537633411198683,14,28,0.5,"[25.0, 75.0]",0.7,0.1
-0.07223102706084827,-0.01956419113804808,-0.00368474911858358,-0.01271863451047893,0.907241552253982,-0.021564478709602902,14,28,0.5,"[25.0, 75.0]",0.7,0.15
-0.07223102706084827,-0.01956419113804808,-0.00368474911858358,-0.01271863451047893,0.907241552253982,-0.021564478709602902,14,28,0.5,"[25.0, 75.0]",0.7,0.2
1.9870856776177948,0.3561737505078566,0.28330602823135137,0.3957774310308428,0.8992583424199778,0.3960750028177263,14,28,0.5,"[25.0, 75.0]",1.2,0.1
0.8333470265176919,0.1732078261457266,0.04180237917070433,0.13494974572124604,0.8116781439485506,0.21339471493359027,14,28,0.5,"[25.0, 75.0]",1.2,0.15
0.8333470265176919,0.1732078261457266,0.04180237917070433,0.13494974572124604,0.8116781439485506,0.21339471493359027,14,28,0.5,"[25.0, 75.0]",1.2,0.2
2.649447570157097,0.43394198380014215,0.3019156102338604,0.44685763727704775,0.9183289113654562,0.47253438112377094,14,28,0.5,"[25.0, 75.0]",1.6,0.1
1.5428850438368817,0.2788480837493714,0.07435322958972683,0.20909353333397326,0.7587324665029217,0.3675183230719146,14,28,0.5,"[25.0, 75.0]",1.6,0.15
1.5428850438368817,0.2788480837493714,0.07435322958972683,0.20909353333397326,0.7587324665029217,0.3675183230719146,14,28,0.5,"[25.0, 75.0]",1.6,0.2
0.7538558432607627,0.16931407063055626,0.4904330215621375,0.5500953902486655,0.40154046770143886,0.4216612875901911,14,28,0.5,"[30.0, 70.0]",0.1,0.1
1.5977668941739025,0.28606483300122565,0.09382163154326698,0.32701356844433954,0.8902586187856847,0.3213277883132644,14,28,0.5,"[30.0, 70.0]",0.1,0.15
1.5977668941739025,0.28606483300122565,0.09382163154326698,0.32701356844433954,0.8902586187856847,0.3213277883132644,14,28,0.5,"[30.0, 70.0]",0.1,0.2
5.276990902825318,0.6676493060998778,0.5885295184714688,0.7151246764473143,0.825055474194646,0.8092174732269783,14,28,0.5,"[30.0, 70.0]",0.7,0.1
-0.5310038880295116,-0.1808930126718966,-0.001331006269302085,-0.012958309319296082,1.0277202518078574,-0.1760138640390599,14,28,0.5,"[30.0, 70.0]",0.7,0.15
-0.5310038880295116,-0.1808930126718966,-0.001331006269302085,-0.012958309319296082,1.0277202518078574,-0.1760138640390599,14,28,0.5,"[30.0, 70.0]",0.7,0.2
3.4643279049360576,0.516703947997285,0.36854575484022045,0.5082604948333395,0.8578804440463216,0.6023029800751414,14,28,0.5,"[30.0, 70.0]",1.2,0.1
1.7054955259290558,0.2999104105790582,0.03480245763076451,0.16257967502607318,0.9192355852879047,0.32626066198810855,14,28,0.5,"[30.0, 70.0]",1.2,0.15
1.7054955259290558,0.2999104105790582,0.03480245763076451,0.16257967502607318,0.9192355852879047,0.32626066198810855,14,28,0.5,"[30.0, 70.0]",1.2,0.2
5.489715015914914,0.6831953329336313,0.4856843134039679,0.6294387145922639,0.8169703303127713,0.8362547666474923,14,28,0.5,"[30.0, 70.0]",1.6,0.1
0.20078560575774507,0.04940266899160162,0.005571422285131402,0.025575482825910732,0.9301722784479892,0.05311131081441273,14,28,0.5,"[30.0, 70.0]",1.6,0.15
0.20078560575774507,0.04940266899160162,0.005571422285131402,0.025575482825910732,0.9301722784479892,0.05311131081441273,14,28,0.5,"[30.0, 70.0]",1.6,0.2
0.08499787169023687,0.022972308255903462,0.28419738035617065,0.34485618294294496,0.14735592880367346,0.15589673549213026,14,28,1.0,"[20.0, 80.0]",0.1,0.1
0.286712729466134,0.06869198176222424,0.0008800847387518426,0.0024555759271344254,1.0888296494767291,0.0630879052524298,14,28,1.0,"[20.0, 80.0]",0.1,0.15
0.286712729466134,0.06869198176222424,0.0008800847387518426,0.0024555759271344254,1.0888296494767291,0.0630879052524298,14,28,1.0,"[20.0, 80.0]",0.1,0.2
0.5949851018316445,0.1388071049031907,0.329063297424286,0.42896673898914073,0.5576209214373226,0.2489273618812612,14,28,1.0,"[20.0, 80.0]",0.7,0.1
4.315490063145055,0.5531312743767471,0.4288993062057786,0.910098640310422,0.5569025258965676,0.9932281658917795,14,28,1.0,"[20.0, 80.0]",0.7,0.15
4.315490063145055,0.5531312743767471,0.4288993062057786,0.910098640310422,0.5569025258965676,0.9932281658917795,14,28,1.0,"[20.0, 80.0]",0.7,0.2
1.0199744602828198,0.21622070274908944,0.3511473880622847,0.4722998544930976,0.6912761404358071,0.31278484834262554,14,28,1.0,"[20.0, 80.0]",1.2,0.1
7.588577135362602,0.7624777495722899,0.5794625429311616,0.9581715628006917,0.7338514201663212,1.0390083450400365,14,28,1.0,"[20.0, 80.0]",1.2,0.15
7.588577135362602,0.7624777495722899,0.5794625429311616,0.9581715628006917,0.7338514201663212,1.0390083450400365,14,28,1.0,"[20.0, 80.0]",1.2,0.2
1.3599659470437553,0.27005334667024883,0.3638959204409779,0.49730173251861065,0.7545784100794141,0.357886394658214,14,28,1.0,"[20.0, 80.0]",1.6,0.1
0.7486241186046372,0.15866988143216765,0.024728920773358663,0.1356912906246156,0.9212019112208489,0.17224224081546455,14,28,1.0,"[20.0, 80.0]",1.6,0.15
0.7486241186046372,0.15866988143216765,0.024728920773358663,0.1356912906246156,0.9212019112208489,0.17224224081546455,14,28,1.0,"[20.0, 80.0]",1.6,0.2
0.2327853875001742,0.059996164987215606,0.2864799140681414,0.34999585481437934,0.3463382262554511,0.17322998282887728,14,28,1.0,"[25.0, 75.0]",0.1,0.1
3.0967357759920837,0.4501088938045916,0.45028717008416824,0.5616021304272917,0.7864878183617268,0.57230243532847,14,28,1.0,"[25.0, 75.0]",0.1,0.15
3.0967357759920837,0.4501088938045916,0.45028717008416824,0.5616021304272917,0.7864878183617268,0.57230243532847,14,28,1.0,"[25.0, 75.0]",0.1,0.2
1.6294977125012253,0.30887515345204464,0.3655330997450356,0.49470076483144804,0.8189201686850208,0.37717370418171553,14,28,1.0,"[25.0, 75.0]",0.7,0.1
0.4774072101253788,0.10833164034133413,0.014228065201121366,0.08288775007277482,0.9648288186833474,0.11228068465986411,14,28,1.0,"[25.0, 75.0]",0.7,0.15
0.4774072101253788,0.10833164034133413,0.014228065201121366,0.08288775007277482,0.9648288186833474,0.11228068465986411,14,28,1.0,"[25.0, 75.0]",0.7,0.2
2.7934246500020885,0.4494730082284779,0.3870694412188038,0.5382324957770745,0.9046418929347608,0.4968518612048095,14,28,1.0,"[25.0, 75.0]",1.2,0.1
-0.4025843030295144,-0.12694739732389948,-0.017080254484090642,-0.07832119424437683,0.931484641701012,-0.13628501388071954,14,28,1.0,"[25.0, 75.0]",1.2,0.15
-0.4025843030295144,-0.12694739732389948,-0.017080254484090642,-0.07832119424437683,0.931484641701012,-0.13628501388071954,14,28,1.0,"[25.0, 75.0]",1.2,0.2
3.7245662000028013,0.5408182613124142,0.39045199412952253,0.5527634829566617,0.9390455026516017,0.5759233815457235,14,28,1.0,"[25.0, 75.0]",1.6,0.1
-0.45066532547602633,-0.1460406634510012,-0.023289357797987405,-0.09057415201144442,0.9075542574605434,-0.16091673004723955,14,28,1.0,"[25.0, 75.0]",1.6,0.15
-0.45066532547602633,-0.1460406634510012,-0.023289357797987405,-0.09057415201144442,0.9075542574605434,-0.16091673004723955,14,28,1.0,"[25.0, 75.0]",1.6,0.2
0.09989468471575647,0.026863465046600643,0.11360881765386435,0.12309169582691297,0.4123022452441793,0.0651547871894105,14,28,1.0,"[30.0, 70.0]",0.1,0.1
3.6350238399359505,0.4980625324141792,0.40556027600849304,0.5273186885625304,0.8275918804796015,0.6018214341657686,14,28,1.0,"[30.0, 70.0]",0.1,0.15
3.6350238399359505,0.4980625324141792,0.40556027600849304,0.5273186885625304,0.8275918804796015,0.6018214341657686,14,28,1.0,"[30.0, 70.0]",0.1,0.2
0.6992627930102371,0.15906456256972867,0.18142013422305625,0.22920475247590852,0.87452263268101,0.18188730242702467,14,28,1.0,"[30.0, 70.0]",0.7,0.1
-0.11881829519711062,-0.03278578772229168,-0.0019432507262736292,-0.010702883384913866,1.0235286239727026,-0.03203211610735185,14,28,1.0,"[30.0, 70.0]",0.7,0.15
-0.11881829519711062,-0.03278578772229168,-0.0019432507262736292,-0.010702883384913866,1.0235286239727026,-0.03203211610735185,14,28,1.0,"[30.0, 70.0]",0.7,0.2
1.1987362165889914,0.24527592808910303,0.19032206622323444,0.2717907450961411,0.948354087433102,0.2586332798469697,14,28,1.0,"[30.0, 70.0]",1.2,0.1
-0.4530555550045475,-0.14702146221810608,-0.003593026134972651,-0.0023575660775622003,1.002691430879997,-0.1466268262501006,14,28,1.0,"[30.0, 70.0]",1.2,0.15
-0.4530555550045475,-0.14702146221810608,-0.003593026134972651,-0.0023575660775622003,1.002691430879997,-0.1466268262501006,14,28,1.0,"[30.0, 70.0]",1.2,0.2
0.891114750583555,0.19410350547126742,0.11542587265613885,0.1992387953401962,0.9584474396156731,0.2025186749406945,14,28,1.0,"[30.0, 70.0]",1.6,0.1
1.0848635622309346,0.21363768366105207,0.029638541070604478,0.10932810539060439,0.97968734826972,0.21806720688837045,14,28,1.0,"[30.0, 70.0]",1.6,0.15
1.0848635622309346,0.21363768366105207,0.029638541070604478,0.10932810539060439,0.97968734826972,0.21806720688837045,14,28,1.0,"[30.0, 70.0]",1.6,0.2
0.040319532799096613,0.011065879407053503,0.2927861645243047,0.353179498912534,0.07163372956188006,0.15447861607560662,14,28,1.4,"[20.0, 80.0]",0.1,0.1
0.1446607707818841,0.03624765506315386,0.04890155790250124,0.07177044798741294,0.7999089132177055,0.045314728294930995,14,28,1.4,"[20.0, 80.0]",0.1,0.15
0.1446607707818841,0.03624765506315386,0.04890155790250124,0.07177044798741294,0.7999089132177055,0.045314728294930995,14,28,1.4,"[20.0, 80.0]",0.1,0.2
0.28223672959367696,0.07166685774703829,0.32103825617709286,0.4038753952838253,0.35224828816723186,0.20345551747014892,14,28,1.4,"[20.0, 80.0]",0.7,0.1
2.3636931618662973,0.37668976505585716,0.2530248552836334,0.6655715901875613,0.6224093413683858,0.6052122614800307,14,28,1.4,"[20.0, 80.0]",0.7,0.15
2.3636931618662973,0.37668976505585716,0.2530248552836334,0.6655715901875613,0.6224093413683858,0.6052122614800307,14,28,1.4,"[20.0, 80.0]",0.7,0.2
0.48383439358916247,0.11613314552772569,0.33875442889215657,0.4368665731302031,0.4838830338853566,0.24000251588742497,14,28,1.4,"[20.0, 80.0]",1.2,0.1
4.9689960793292,0.6013246989564127,0.43985633518276396,0.9751650095941768,0.5914864660500532,1.0166330651182254,14,28,1.4,"[20.0, 80.0]",1.2,0.15
4.9689960793292,0.6013246989564127,0.43985633518276396,0.9751650095941768,0.5914864660500532,1.0166330651182254,14,28,1.4,"[20.0, 80.0]",1.2,0.2
0.6451125247855485,0.14866069315843444,0.35048035743297207,0.4590177955507842,0.5566958205952279,0.2670411518438994,14,28,1.4,"[20.0, 80.0]",1.6,0.1
6.665028990448173,0.7104205874224456,0.5342207916327534,1.025887583660178,0.6244317143654683,1.137707408318229,14,28,1.4,"[20.0, 80.0]",1.6,0.15
6.665028990448173,0.7104205874224456,0.5342207916327534,1.025887583660178,0.6244317143654683,1.137707408318229,14,28,1.4,"[20.0, 80.0]",1.6,0.2
0.12737884121951293,0.033943848095853824,0.2802654387201532,0.33575735953907637,0.21811754091280566,0.15562181727247312,14,28,1.4,"[25.0, 75.0]",0.1,0.1
1.7692639862132356,0.3079157710688114,0.37896479860769805,0.4916416518881547,0.6939814671147319,0.4436945158622017,14,28,1.4,"[25.0, 75.0]",0.1,0.15
1.7692639862132356,0.3079157710688114,0.37896479860769805,0.4916416518881547,0.6939814671147319,0.4436945158622017,14,28,1.4,"[25.0, 75.0]",0.1,0.2
0.8916518885366138,0.1941979236466549,0.34608204340458326,0.4509906142007746,0.6786662681760874,0.2861464209331649,14,28,1.4,"[25.0, 75.0]",0.7,0.1
3.0832250643900414,0.4488470312001207,0.12875808567043207,0.4578230269850357,0.9504172701929653,0.47226312618350286,14,28,1.4,"[25.0, 75.0]",0.7,0.15
3.0832250643900414,0.4488470312001207,0.12875808567043207,0.4578230269850357,0.9504172701929653,0.47226312618350286,14,28,1.4,"[25.0, 75.0]",0.7,0.2
1.528546094634196,0.29468662097510534,0.37536040636390905,0.5043369590993164,0.7952777561609367,0.3705455341762017,14,28,1.4,"[25.0, 75.0]",1.2,0.1
6.1213354130122,0.6775762039208852,0.20289148356917905,0.5779760560882613,0.9649259594247368,0.7022053840533404,14,28,1.4,"[25.0, 75.0]",1.2,0.15
6.1213354130122,0.6775762039208852,0.20289148356917905,0.5779760560882613,0.9649259594247368,0.7022053840533404,14,28,1.4,"[25.0, 75.0]",1.2,0.2
2.038061459512253,0.36257795983104524,0.3912189498711503,0.5335082798176006,0.8461649059840616,0.4284956245134974,14,28,1.4,"[25.0, 75.0]",1.6,0.1
2.32174289329181,0.37214405337036127,0.1047419113623309,0.29690664091591573,0.9493078849969088,0.39201618279150086,14,28,1.4,"[25.0, 75.0]",1.6,0.15
2.32174289329181,0.37214405337036127,0.1047419113623309,0.29690664091591573,0.9493078849969088,0.39201618279150086,14,28,1.4,"[25.0, 75.0]",1.6,0.2
0.1635836466584606,0.043083168721237186,0.28078763799404205,0.3363562162353523,0.2658020749479802,0.16208740556170956,14,28,1.4,"[30.0, 70.0]",0.1,0.1
2.0511186375459256,0.3417553494255954,0.3377228124512376,0.4791123388199779,0.7298373237002697,0.46826236248496905,14,28,1.4,"[30.0, 70.0]",0.1,0.15
2.0511186375459256,0.3417553494255954,0.3377228124512376,0.4791123388199779,0.7298373237002697,0.46826236248496905,14,28,1.4,"[30.0, 70.0]",0.1,0.2
1.1450855266092308,0.23674063305676896,0.35300850953724366,0.4649751061432332,0.7386758070182189,0.320493281095004,14,28,1.4,"[30.0, 70.0]",0.7,0.1
1.7978311331329953,0.3114580466639074,0.10424361062101546,0.24736692699821552,0.9135013676971654,0.34094973218163677,14,28,1.4,"[30.0, 70.0]",0.7,0.15
1.7978311331329953,0.3114580466639074,0.10424361062101546,0.24736692699821552,0.9135013676971654,0.34094973218163677,14,28,1.4,"[30.0, 70.0]",0.7,0.2
1.96300375990154,0.3531208253185918,0.38035136613215287,0.5158463460291385,0.8427992366220743,0.4189856966813287,14,28,1.4,"[30.0, 70.0]",1.2,0.1
0.954012184930189,0.19308219058149256,0.004321994539401763,0.0032692796796636977,1.0559063478672719,0.1828592005072055,14,28,1.4,"[30.0, 70.0]",1.2,0.15
0.954012184930189,0.19308219058149256,0.004321994539401763,0.0032692796796636977,1.0559063478672719,0.1828592005072055,14,28,1.4,"[30.0, 70.0]",1.2,0.2
2.6173383465353917,0.43041821140568004,0.39285272883648326,0.5403140121258665,0.8865373102367875,0.485504903669219,14,28,1.4,"[30.0, 70.0]",1.6,0.1
-0.333762767243334,-0.10149700413778984,-0.006598482520822166,-0.058605279234670564,0.9886211860028074,-0.10266521249474986,14,28,1.4,"[30.0, 70.0]",1.6,0.15
-0.333762767243334,-0.10149700413778984,-0.006598482520822166,-0.058605279234670564,0.9886211860028074,-0.10266521249474986,14,28,1.4,"[30.0, 70.0]",1.6,0.2
0.021364848959803062,0.005902963937816752,0.2923692903934868,0.34781566076522885,0.03900345099936508,0.15134465762818894,14,28,1.7,"[20.0, 80.0]",0.1,0.1
0.08466204390699605,0.02164831625714525,0.055970858885144734,0.07694904569087838,0.5603383527738467,0.03863436466552654,14,28,1.7,"[20.0, 80.0]",0.1,0.15
0.08466204390699605,0.02164831625714525,0.055970858885144734,0.07694904569087838,0.5603383527738467,0.03863436466552654,14,28,1.7,"[20.0, 80.0]",0.1,0.2
0.14955394271863653,0.03956628263013928,0.3094638226289081,0.3773456446659009,0.2215497345907929,0.17858871599742177,14,28,1.7,"[20.0, 80.0]",0.7,0.1
1.3482471224690955,0.2522903802278429,0.13488567422409106,0.4121984084602964,0.7436492639083193,0.33925990715287857,14,28,1.7,"[20.0, 80.0]",0.7,0.15
1.3482471224690955,0.2522903802278429,0.13488567422409106,0.4121984084602964,0.7436492639083193,0.33925990715287857,14,28,1.7,"[20.0, 80.0]",0.7,0.2
0.2563781875176725,0.06560548345645834,0.3215025708369024,0.39865705326032835,0.32823060194288084,0.199876193956696,14,28,1.7,"[20.0, 80.0]",1.2,0.1
2.4886168668577273,0.3899837023989132,0.2655839518986062,0.6397758293752873,0.6391137117945669,0.6101945478589065,14,28,1.7,"[20.0, 80.0]",1.2,0.15
2.4886168668577273,0.3899837023989132,0.2655839518986062,0.6397758293752873,0.6391137117945669,0.6101945478589065,14,28,1.7,"[20.0, 80.0]",1.2,0.2
0.34183758335689407,0.08530894126388566,0.3300345471030692,0.4139720978176793,0.3947605332813952,0.21610301454090727,14,28,1.7,"[20.0, 80.0]",1.6,0.1
4.001447708380307,0.5284042108585902,0.3675357898663092,0.8489675711622151,0.5614946848322041,0.9410671643605985,14,28,1.7,"[20.0, 80.0]",1.6,0.15
4.001447708380307,0.5284042108585902,0.3675357898663092,0.8489675711622151,0.5614946848322041,0.9410671643605985,14,28,1.7,"[20.0, 80.0]",1.6,0.2
0.07317546529157815,0.019856679141562417,0.26501369530642827,0.31204378827115004,0.14158852840077754,0.1402421464919567,14,28,1.7,"[25.0, 75.0]",0.1,0.1
0.8321070263815313,0.1729986542707207,0.19637417984742994,0.27550384274926804,0.862977215671463,0.20046723265586378,14,28,1.7,"[25.0, 75.0]",0.1,0.15
0.8321070263815313,0.1729986542707207,0.19637417984742994,0.27550384274926804,0.862977215671463,0.20046723265586378,14,28,1.7,"[25.0, 75.0]",0.1,0.2
0.5122282570410082,0.12203881609169409,0.3106770701901381,0.39043331450220325,0.550271275602139,0.22177936865440068,14,28,1.7,"[25.0, 75.0]",0.7,0.1
2.155898957537639,0.3537480810871758,0.09761652928043414,0.3328818881215648,0.9658274028980465,0.36626428285812235,14,28,1.7,"[25.0, 75.0]",0.7,0.15
2.155898957537639,0.3537480810871758,0.09761652928043414,0.3328818881215648,0.9658274028980465,0.36626428285812235,14,28,1.7,"[25.0, 75.0]",0.7,0.2
0.8781055834988853,0.19181081949501566,0.3344647811867326,0.4335121807603224,0.6882221231697064,0.27870481496817223,14,28,1.7,"[25.0, 75.0]",1.2,0.1
3.2417049668737175,0.46345946645338465,0.12495522195314301,0.3869886361202375,0.9839267009422279,0.47103048022740573,14,28,1.7,"[25.0, 75.0]",1.2,0.15
3.2417049668737175,0.46345946645338465,0.12495522195314301,0.3869886361202375,0.9839267009422279,0.47103048022740573,14,28,1.7,"[25.0, 75.0]",1.2,0.2
1.1708074446651668,0.2408517274977826,0.348486821901525,0.45933992561032433,0.7544174448061315,0.3192552467548999,14,28,1.7,"[25.0, 75.0]",1.6,0.1
5.073832397828706,0.6086892024737887,0.17448278976942586,0.510313479367972,0.9743454796425061,0.6247159915978887,14,28,1.7,"[25.0, 75.0]",1.6,0.15
5.073832397828706,0.6086892024737887,0.17448278976942586,0.510313479367972,0.9743454796425061,0.6247159915978887,14,28,1.7,"[25.0, 75.0]",1.6,0.2
0.09330277060182479,0.02514632935437655,0.2699315866176809,0.3187321227376606,0.17130045533882762,0.14679662879259603,14,28,1.7,"[30.0, 70.0]",0.1,0.1
0.884088577353543,0.18167929205930555,0.06253502989360643,0.13152986131391498,0.9942983301320878,0.18272110749212495,14,28,1.7,"[30.0, 70.0]",0.1,0.15
0.884088577353543,0.18167929205930555,0.06253502989360643,0.13152986131391498,0.9942983301320878,0.18272110749212495,14,28,1.7,"[30.0, 70.0]",0.1,0.2
0.6531193942127949,0.15021446735001787,0.32395848419343326,0.41239819725437504,0.6061931722049234,0.24779966888052957,14,28,1.7,"[30.0, 70.0]",0.7,0.1
-0.22340137812874972,-0.06445938602809576,-0.018586605018548863,-0.04834624578636233,0.9596562341795744,-0.0671692463741489,14,28,1.7,"[30.0, 70.0]",0.7,0.15
-0.22340137812874972,-0.06445938602809576,-0.018586605018548863,-0.04834624578636233,0.9596562341795744,-0.0671692463741489,14,28,1.7,"[30.0, 70.0]",0.7,0.2
1.1196332472219424,0.23263746971572363,0.3499985944941995,0.4598814609583591,0.7359424609578782,0.3161082313594604,14,28,1.7,"[30.0, 70.0]",1.2,0.1
